key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person
nag_vanilla_tmb_art_casket_of_souls_0	10	wh2_main_bone_80	2100	war_machine	8	chariot	wh2_dlc09_tmb_art_casket_of_souls	hu1_liche_priest_staff_and_sword	wh2_dlc09_tmb_skeleton	20	14	60	3952		0	wh2_dlc09_tmb_sword	wh2_dlc09_tmb_casket_of_souls	1	none	wh2_dlc09_tmb_art_casket_of_souls	wh_main_monster	trained		wh2_dlc09_tmb_veh_casket_of_souls	true	40.0000	1500.0000	wh2_dlc09_tmb_art_casket_of_souls_0	60	80	0	vo_sel_vampire_corpse_cart	vo_sel_melee	vo_sel_culture	1.0000	large	0	20	0	0	1	0	15	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_cav		
nag_vanilla_vmp_inf_zombie	10	wh_main_body_0	2100	inf_melee	3	inf_mel	wh_main_unit_long_text_vmp_zombies	hu1_vampire_zombie_sword	wh_main_infantry_zombie_blood_dismembers	5	6	35	69		0	wh_main_vmp_sword_zombie		8	none	wh_main_unit_short_text_vmp_zombies	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	wh_main_vmp_inf_zombie	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry_expendable		
nag_vanilla_vmp_inf_skeleton_warriors_0	10	wh2_main_bone_20	2100	inf_melee	6	inf_mel	wh_main_unit_long_text_vmp_skeletons	hu1_skeleton_sword_and_shield	wh_main_vmp_skeleton	18	22	35	53		0	wh_main_vmp_sword		8	wh_missile_block_35_wood	wh_main_unit_short_text_vmp_skeletons	wh_main_infantry	trained			true	40.0000	1500.0000	wh_main_vmp_inf_skeleton_warriors_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	true	medium	medium	domination_infantry_expendable		
nag_vanilla_vmp_inf_skeleton_warriors_1	10	wh2_main_bone_20	2100	inf_melee	4	inf_mel	wh_main_unit_long_text_vmp_skeletons	hu1_skeleton_spear_and_shield	wh_main_vmp_skeleton	14	30	35	53		0	wh_main_vmp_spear		8	wh_missile_block_35_wood	wh_main_unit_short_text_vmp_skeletons	wh_main_infantry	trained			true	40.0000	1500.0000	wh_main_vmp_inf_skeleton_warriors_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	true	medium	medium	domination_infantry_expendable		
nag_vanilla_vmp_inf_crypt_ghouls	10	wh2_main_body_10	2100	inf_melee	16	inf_mel	wh_main_unit_long_text_vmp_crypt_ghouls	hu8c_ghoul_club	wh_main_vmp_inf_ghoul_blood_dismembers	32	25	54	55		0	wh_main_claws_ghouls		6	none	wh_main_unit_short_text_vmp_crypt_ghouls	wh_main_vmp_crypt_ghouls	trained			true	40.0000	1500.0000	wh_main_vmp_inf_crypt_ghouls	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
nag_vanilla_vmp_inf_cairn_wraiths	10	wh_main_body_0	2100	inf_melee	20	inf_mel	wh_main_unit_long_text_vmp_cairn_wraiths	gh1_cairn_wraith	wh_main_vmp_inf_wraith	28	26	45	96		0	wh_main_vmp_scythe_cairnwraith		3	none	wh_main_unit_short_text_vmp_cairn_wraiths	wh_main_infantry_large	trained			true	40.0000	1500.0000	wh_main_vmp_inf_cairn_wraiths	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	ethereal	0	0	0	0	0	55	0	0	melee_flanker	false	true	false	false	medium	medium	domination_infantry		
nag_vanilla_vmp_inf_grave_guard_0	10	wh2_main_plate_90	2100	inf_melee	8	inf_mel	wh_main_unit_long_text_vmp_grave_guard	hu1_graveguard_sword_and_shield	wh_main_infantry_slow_dismembers	26	36	50	74		0	wh_main_vmp_wightblade_grave_guard		6	wh_missile_block_55_wood	wh_main_unit_short_text_vmp_grave_guards	wh_main_infantry	trained			true	40.0000	1500.0000	wh_main_vmp_inf_grave_guard_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
nag_vanilla_vmp_inf_grave_guard_1	10	wh2_main_plate_90	2100	inf_melee	12	inf_mel	wh_main_unit_long_text_vmp_grave_guard	hu1_graveguard_2handed_sword	wh_main_infantry_slow_dismembers	26	26	50	74		0	wh_main_vmp_wightblade_grave_guard_great		6	none	wh_main_unit_short_text_vmp_grave_guards	wh_main_infantry_2handed	trained			true	40.0000	1500.0000	wh_main_vmp_inf_grave_guard_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
nag_vanilla_vmp_cav_black_knights_0	10	wh2_main_plate_80	2100	cavalry	31	cav_mel	wh_main_unit_long_text_vmp_black_knights	hu1_black_knights_hr1_skeletal_steed_sword_and_shield	wh_main_cavalry_rider_standard	30	36	50	102	wh_main_vmp_mnt_skeletal_steed	60	wh_main_vmp_wightblade_black_knight		4	wh_missile_block_30_wood	wh_main_unit_short_text_vmp_black_knights	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_main_vmp_cav_black_knights_0	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	low	low	domination_cav		
nag_vanilla_vmp_cav_black_knights_3	10	wh2_main_plate_110	2100	cavalry	67	cav_shk	wh_main_unit_long_text_vmp_black_knights	hu1_black_knights_hr1_skeletal_steed_lance_sword_shield	wh_main_cavalry_rider_standard	30	28	50	102	wh_main_vmp_mnt_barded_skeletal_steed	60	wh_main_vmp_wightblade_lance		4	wh_missile_block_30_wood	wh_main_unit_short_text_vmp_black_knights	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_main_vmp_cav_black_knights_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
nag_vanilla_vmp_cav_hexwraiths	10	wh_main_body_0	2100	cavalry	34	cav_mel	wh_main_unit_long_text_vmp_hexwraiths	hu1_vampire_counts_hr1_warhorse_scythe	wh_main_cavalry_rider_standard_ethereal	26	25	40	108	wh_main_vmp_mnt_skeletal_steed_hexwraiths	60	wh_main_vmp_scythe_hexwraith		4	none	wh_main_unit_short_text_vmp_hexwraiths	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	wh_main_vmp_cav_hexwraiths	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	ethereal	0	0	0	0	0	55	0	0	melee_flanker	false	false	false	false	medium	medium	domination_cav		
nag_vanilla_vmp_cav_blood_knights_0	10	wh2_main_plate_110	2100	cavalry	72	cav_shk	wh_dlc02_unit_long_text_vmp_blood_knights	hu1_empire_hr1_warhorse_lance_sword_shield	wh_main_infantry_standard_large_blood	32	42	65	104	wh_dlc02_vmp_mnt_blood_knights_steed	60	wh_dlc02_vmp_blood_knight_lance		4	wh_missile_block_30_metal	wh_dlc02_unit_short_text_vmp_blood_knights	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_dlc02_vmp_cav_blood_knights_0	60	80	0	vo_sel_vampire_bloodknight	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
nag_vanilla_vmp_veh_corpse_cart_1	10	wh2_main_leather_45	2100	war_machine	8	chariot	wh_dlc04_unit_long_text_vmp_corpse_cart	hu1_empire_staff_and_sword	wh_main_infantry_standard	10	22	55	4884	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_emp_luminark		1	none	wh_dlc04_unit_short_text_vmp_corpse_cart_balefile	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_balefire	true	40.0000	1500.0000	wh_dlc04_vmp_veh_corpse_cart_1	60	80	0	vo_sel_vampire_corpse_cart	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_cav		
nag_vanilla_vmp_veh_corpse_cart_2	10	wh2_main_leather_45	2100	war_machine	8	chariot	wh_dlc04_unit_long_text_vmp_corpse_cart	hu1_empire_staff_and_sword	wh_main_infantry_standard	10	22	55	4884	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_emp_luminark		1	none	wh_dlc04_unit_short_text_vmp_corpse_cart_lodestone	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_lodestone	true	40.0000	1500.0000	wh_dlc04_vmp_veh_corpse_cart_2	60	80	0	vo_sel_vampire_corpse_cart	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_cav		
nag_vanilla_vmp_mon_dire_wolves	10	wh_main_body_0	2100	inf_melee	24	inf_mel	wh_main_unit_long_text_vmp_dire_wolves	wf1_dire_wolf	wh_main_monster_wolf_hound_blood	26	14	30	68		0	wh_main_vmp_wolf_fangs		6	none	wh_main_unit_short_text_vmp_dire_wolves	wh_main_war_beasts	trained			true	40.0000	1500.0000	wh_main_vmp_mon_dire_wolves	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_flanker	false	true	false	false	medium	medium	domination_cav		
nag_vanilla_vmp_mon_fell_bats	10	wh_main_body_0	2100	inf_melee	6	inf_mel	wh_main_unit_long_text_vmp_fell_bats	ba1_bat	wh_main_flying_fell_bat_blood	19	44	30	62		0	wh_main_vmp_fell_bats		7	none	wh_main_unit_short_text_vmp_fell_bats	wh_main_fellbats	trained			true	40.0000	1500.0000	wh_main_vmp_mon_fell_bats	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture		
nag_vanilla_vmp_mon_vargheists	10	wh2_main_body_10	2100	inf_melee	26	inf_mel	wh_main_unit_long_text_vmp_vargheists	hu8b_vargheist	wh_main_flying_vargheists_blood	40	25	62	387		0	wh_main_vmp_claws_vargheist		3	none	wh_main_unit_short_text_vmp_vargheists	wh_main_monstrous_infantry	trained			true	40.0000	1500.0000	wh_main_vmp_mon_vargheists	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture		
nag_vanilla_cst_inf_zombie_deckhands_mob_0	10	wh2_main_body_15	2100	inf_melee	10	inf_mel	wh2_dlc11_unit_long_text_cst_inf_zombie_deckhands	hu1_cst_zombie_dual_cutlass	wh2_dlc11_infantry_zombie_blood	17	15	35	67		0	wh2_dlc11_cst_dual_sword		8	none	wh2_dlc11_unit_short_text_cst_inf_zombie_deckhands	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	60	80	0	vo_sel_zombiemob_deckhands	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
nag_vanilla_cst_inf_zombie_deckhands_mob_1	10	wh2_main_body_15	2100	inf_melee	3	inf_mel	wh2_dlc11_unit_long_text_cst_inf_zombie_deckhands	hu1_cst_zombie_halberd	wh2_dlc11_infantry_zombie_blood	14	20	35	67		0	wh2_dlc11_cst_halberd		8	none	wh2_dlc11_unit_short_text_cst_inf_zombie_deckhands_polearms	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_deckhands_mob_1	60	80	0	vo_sel_zombiemob_deckhands	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry		
nag_vanilla_cst_inf_zombie_gunnery_mob_0	10	wh2_main_body_15	2100	inf_ranged	7	inf_mis	wh2_dlc11_unit_long_text_cst_inf_zombie_gunnery_mob	hu1_cst_zombie_cutlass_and_pistol	wh2_dlc11_infantry_zombie_blood	14	6	35	55		0	wh2_dlc11_cst_short_sword	wh2_dlc11_cst_pistol	6	none	wh2_dlc11_unit_short_text_cst_inf_zombie_gunnery_mob	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_gunnery_mob_0	60	80	0	vo_sel_zombiemob_gunnerymob	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	22	0	0	0	0	0	0	ranged_direct_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
nag_vanilla_cst_inf_zombie_gunnery_mob_1	10	wh2_main_body_15	2100	inf_ranged	2	inf_mis	wh2_dlc11_unit_long_text_cst_inf_zombie_gunnery_mob	hu1_cst_zombie_rifle	wh2_dlc11_infantry_zombie_blood	8	6	35	55		0	wh2_dlc11_cst_short_sword	wh2_dlc11_cst_rifle	6	none	wh2_dlc11_unit_short_text_cst_inf_zombie_gunnery_mob_rifles	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_zombie_gunnery_mob_1	60	80	0	vo_sel_zombiemob_gunnerymob	vo_sel_culture	vo_sel_culture	1.0000	aquatic_small	0	22	0	0	0	0	0	0	ranged_direct_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
nag_vanilla_cst_inf_deck_gunners_0	10	wh2_main_leather_15	2100	inf_ranged	1	inf_mis	wh2_dlc11_unit_long_text_cst_inf_deck_gunners	hu1_t1_cst_mini_gun	wh2_dlc11_cst_zombie_weaponteam_blood	5	10	40	100		0	wh_main_vmp_sword_zombie	wh2_cst_deck_gunner_rifle	3	none	wh2_dlc11_unit_short_text_cst_inf_deck_gunners	wh2_main_skv_weaponteam	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_deck_gunners_0	60	80	0	vo_sel_zombiemob_deckgunners	vo_sel_zombiemob_deckgunners	vo_sel_culture	1.0000	aquatic_small	0	22	0	0	0	0	0	0	ranged_direct_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
nag_vanilla_cst_inf_depth_guard_0	10	wh2_main_plate_90	2100	inf_melee	30	inf_mel	wh2_dlc11_unit_long_text_cst_inf_depth_guard	hu1_cst_depth_guard_dual_axe	wh2_dlc11_cst_infantry_depth_guard_blood_dismembers	50	36	60	112		0	wh2_dlc11_cst_dual_axe		3	none	wh2_dlc11_unit_short_text_cst_inf_depth_guard	wh2_dlc11_infantry_depth_guard	trained			true	40.0000	1500.0000	wh2_dlc11_cst_inf_depth_guard_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
nag_vanilla_cst_mon_bloated_corpse_0	10	wh_main_body_0	2100	inf_melee	34	inf_mel	wh2_dlc11_unit_long_text_cst_mon_bloated_corpse	hu13_cst_bloated_corpse	wh2_dlc11_monster_bloated_corpse_blood	75	40	100	1600		0	wh2_dlc11_cst_bloated_corpse		1	none	wh2_dlc11_unit_short_text_cst_mon_bloated_corpse	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh2_dlc11_cst_mon_bloated_corpse_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_monsters		
nag_vanilla_cst_mon_terrorgheist	10	wh2_main_bone_80	2100	inf_melee	40	inf_mel	wh2_dlc11_unit_long_text_cst_mon_terrorgheist	bi2_terrorgheist	wh2_dlc11_cst_terrorgheist_blood	38	42	45	8536		0	wh2_dlc11_cst_terrorgheist		1	none	wh2_dlc11_unit_short_text_cst_mon_terrorgheist	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc11_cst_mon_terrorgheist	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	0	0	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture		
nag_vampire_lord_0	10	wh2_main_plate_90	2100	inf_melee	25	com	wh_main_unit_long_text_vmp_vampire_lord	hu1_empire_sword_and_shield	wh_main_infantry_standard_fast_hero_blood_dismembers	70	50	80	4060		0	wh_main_vmp_sword_hero_lord		1	wh_missile_block_35_wood	wh_main_unit_short_text_vmp_vampire_lord	wh_main_infantry	trained			true	40.0000	1500.0000	wh_main_vmp_cha_vampire_lord_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
nag_vampire_lord_2	10	wh2_main_plate_90	2100	cavalry	50	com	wh_main_unit_long_text_vmp_vampire_lord	hu1_empire_hr1_pegasus_sword_and_shield	wh_main_infantry_standard_fast_hero_blood_dismembers	70	50	80	4664	wh_main_vmp_mnt_hellsteed	1	wh_main_vmp_sword_hero_lord		1	wh_missile_block_35_metal	wh_main_unit_short_text_vmp_vampire_lord	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh_main_vmp_cha_vampire_lord_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
nag_vampire_lord_3	10	wh2_main_body_70	2100	war_beast	40	com	wh_main_unit_long_text_vmp_vampire_lord	hu1_vampire_counts_dr1_zombie_dragon_wb_sword_and_shield	wh_main_infantry_standard_fast_hero_blood_dismembers	44	50	80	7428	wh_main_vmp_mnt_dragon_zombie	1	wh_main_vmp_hero_zombie_dragon		1	none	wh_main_unit_short_text_vmp_vampire_lord	wh_main_monster	trained			true	40.0000	1500.0000	wh_main_vmp_cha_vampire_lord_3	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	0	25	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
nag_vampire_lord_5	10	wh2_main_plate_110	2100	cavalry	50	com	wh_main_unit_long_text_vmp_vampire_lord	hu1_empire_hr1_warhorse_sword_and_shield	wh_main_infantry_standard_fast_hero_blood_dismembers	70	50	80	4664	wh_main_vmp_mnt_barded_nightmare_hero	1	wh_main_vmp_sword_hero_lord		1	wh_missile_block_35_metal	wh_main_unit_short_text_vmp_vampire_lord	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_main_vmp_cha_vampire_lord_5	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
nag_master_necromancer_1	10	wh2_main_leather_45	2100	war_machine	12	com	wh_main_unit_long_text_vmp_master_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	33	33	66	5652	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart	true	40.0000	1500.0000	wh_dlc04_vmp_cha_master_necromancer_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
nag_master_necromancer_2	10	wh2_main_leather_45	2100	war_machine	12	com	wh_main_unit_long_text_vmp_master_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	33	33	66	5652	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_balefire	true	40.0000	1500.0000	wh_dlc04_vmp_cha_master_necromancer_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
nag_master_necromancer_3	10	wh2_main_leather_45	2100	war_machine	12	com	wh_main_unit_long_text_vmp_master_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	33	33	66	5652	wh_dlc04_vmp_mnt_zombie_corpse_cart	4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_chariot	trained	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_lodestone	true	40.0000	1500.0000	wh_dlc04_vmp_cha_master_necromancer_3	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
nag_master_necromancer_0	10	wh2_main_leather_15	2100	inf_melee	15	com	wh_main_unit_long_text_vmp_master_necromancer	hu1_empire_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_dismembers_low_kb_resist	30	38	66	3680		0	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_infantry	trained			true	40.0000	1500.0000	wh_main_vmp_cha_master_necromancer_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
nag_master_necromancer_4	10	wh2_main_leather_15	2100	cavalry	35	com	wh_main_unit_long_text_vmp_master_necromancer	hu1_empire_hr1_pegasus_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_dismembers_low_kb_resist	30	38	66	4152	wh_main_vmp_mnt_hellsteed	1	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh_main_vmp_cha_master_necromancer_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
nag_master_necromancer_5	10	wh2_main_leather_45	2100	cavalry	35	com	wh_main_unit_long_text_vmp_master_necromancer	hu1_empire_hr1_warhorse_staff_and_sword	wh2_dlc16_infantry_standard_hero_blood_dismembers_low_kb_resist	30	38	66	4152	wh_main_vmp_mnt_barded_nightmare_hero	1	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_main_vmp_cha_master_necromancer_5	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
nag_tomb_banshee	10	wh_main_body_0	2100	inf_melee	35	com	wh_main_unit_long_text_vmp_banshee	gh1_banshee	wh_main_vmp_inf_banshee	50	45	45	4218		0	wh_main_vmp_hero_banshee		1	none	wh_main_unit_short_text_vmp_banshees	wh_main_infantry	trained			true	40.0000	1500.0000	wh_main_vmp_cha_banshee	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	ethereal	0	0	0	0	0	55	0	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
