id	building_level	unit_group
2206936	nag_outpost_primary_main_castle_drakenhof_5	nag_bone_golems
2206937	nag_outpost_primary_main_castle_drakenhof_5	nag_bone_golems
2206938	nag_outpost_primary_main_castle_drakenhof_5	nag_vanilla_tmb_inf_skeleton_archers_0
2206939	nag_outpost_primary_main_castle_drakenhof_5	nag_vanilla_tmb_inf_skeleton_archers_0
2206940	nag_outpost_primary_main_castle_drakenhof_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206941	nag_outpost_primary_main_castle_drakenhof_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206942	nag_outpost_primary_main_castle_drakenhof_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2206943	nag_outpost_primary_main_castle_drakenhof_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2206944	nag_outpost_primary_main_castle_drakenhof_5	nag_vanilla_vmp_inf_cairn_wraiths
2206945	nag_outpost_primary_main_castle_drakenhof_5	nag_carrion_riders
2206946	nag_outpost_primary_main_castle_drakenhof_5	nag_carrion_riders
2206947	nag_outpost_primary_main_castle_drakenhof_5	nag_bone_thrower
2206948	nag_outpost_primary_main_castle_drakenhof_5	nag_bone_thrower
2206949	nag_outpost_primary_main_castle_drakenhof_5	nag_vanilla_tmb_mon_ushabti_1
2206950	nag_outpost_primary_main_castle_drakenhof_5	nag_vanilla_tmb_mon_ushabti_1
2206952	nag_outpost_primary_main_castle_drakenhof_5	nag_morghasts
2206953	nag_outpost_primary_main_couronne_1	nag_nagashi_guard
2206954	nag_outpost_primary_main_couronne_1	nag_nagashi_guard
2206955	nag_outpost_primary_main_couronne_1	nag_bone_golems
2206956	nag_outpost_primary_main_couronne_1	nag_vanilla_tmb_inf_skeleton_archers_0
2206957	nag_outpost_primary_main_couronne_1	nag_vanilla_tmb_inf_skeleton_archers_0
2206958	nag_outpost_primary_main_couronne_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206959	nag_outpost_primary_main_couronne_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206960	nag_outpost_primary_main_couronne_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2206961	nag_outpost_primary_main_couronne_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2206962	nag_outpost_primary_main_couronne_1	nag_vanilla_vmp_inf_cairn_wraiths
2206963	nag_outpost_primary_main_couronne_1	nag_vanilla_vmp_mon_fell_bats
2206964	nag_outpost_primary_main_couronne_1	nag_vanilla_vmp_mon_fell_bats
2206965	nag_outpost_primary_main_couronne_2	nag_nagashi_guard
2206966	nag_outpost_primary_main_couronne_2	nag_nagashi_guard
2206967	nag_outpost_primary_main_couronne_2	nag_bone_golems
2206968	nag_outpost_primary_main_couronne_2	nag_vanilla_tmb_inf_skeleton_archers_0
2206969	nag_outpost_primary_main_couronne_2	nag_vanilla_tmb_inf_skeleton_archers_0
2206970	nag_outpost_primary_main_couronne_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206971	nag_outpost_primary_main_couronne_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206972	nag_outpost_primary_main_couronne_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2206973	nag_outpost_primary_main_couronne_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2206974	nag_outpost_primary_main_couronne_2	nag_vanilla_vmp_inf_cairn_wraiths
2206975	nag_outpost_primary_main_couronne_2	nag_vanilla_vmp_mon_fell_bats
2206976	nag_outpost_primary_main_couronne_2	nag_vanilla_vmp_mon_fell_bats
2206977	nag_outpost_primary_main_couronne_2	nag_bone_thrower
2206978	nag_outpost_primary_main_couronne_2	nag_bone_thrower
2206979	nag_outpost_primary_main_couronne_3	nag_nagashi_guard
2206980	nag_outpost_primary_main_couronne_3	nag_nagashi_guard
2206981	nag_outpost_primary_main_couronne_3	nag_bone_golems
2206982	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_inf_skeleton_archers_0
2206983	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_inf_skeleton_archers_0
2206984	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206985	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206986	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2206987	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2206988	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2206989	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2206990	nag_outpost_primary_main_couronne_3	nag_vanilla_vmp_inf_cairn_wraiths
2206991	nag_outpost_primary_main_couronne_3	nag_vanilla_vmp_mon_fell_bats
2206992	nag_outpost_primary_main_couronne_3	nag_vanilla_vmp_mon_fell_bats
2206993	nag_outpost_primary_main_couronne_3	nag_bone_thrower
2206994	nag_outpost_primary_main_couronne_3	nag_bone_thrower
2206995	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_mon_ushabti_0
2206996	nag_outpost_primary_main_couronne_3	nag_vanilla_tmb_mon_ushabti_0
2206997	nag_outpost_primary_main_couronne_4	nag_nagashi_guard
2206998	nag_outpost_primary_main_couronne_4	nag_nagashi_guard
2206999	nag_outpost_primary_main_couronne_4	nag_nagashi_guard_halb
2207000	nag_outpost_primary_main_couronne_4	nag_nagashi_guard_halb
2207001	nag_outpost_primary_main_couronne_4	nag_bone_golems
2207002	nag_outpost_primary_main_couronne_4	nag_bone_golems
2207003	nag_outpost_primary_main_couronne_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207004	nag_outpost_primary_main_couronne_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207005	nag_outpost_primary_main_couronne_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207006	nag_outpost_primary_main_couronne_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207007	nag_outpost_primary_main_couronne_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207008	nag_outpost_primary_main_couronne_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207009	nag_outpost_primary_main_couronne_4	nag_vanilla_vmp_inf_cairn_wraiths
2207010	nag_outpost_primary_main_couronne_4	nag_vanilla_vmp_mon_fell_bats
2207011	nag_outpost_primary_main_couronne_4	nag_vanilla_vmp_mon_fell_bats
2207012	nag_outpost_primary_main_couronne_4	nag_bone_thrower
2207013	nag_outpost_primary_main_couronne_4	nag_bone_thrower
2207014	nag_outpost_primary_main_couronne_4	nag_vanilla_tmb_mon_ushabti_0
2207015	nag_outpost_primary_main_couronne_4	nag_vanilla_tmb_mon_ushabti_0
2207016	nag_outpost_primary_main_couronne_4	nag_vanilla_tmb_mon_ushabti_1
2207018	nag_outpost_primary_main_couronne_5	nag_nagashi_guard
2207019	nag_outpost_primary_main_couronne_5	nag_nagashi_guard
2207020	nag_outpost_primary_main_couronne_5	nag_nagashi_guard_halb
2207021	nag_outpost_primary_main_couronne_5	nag_nagashi_guard_halb
2207022	nag_outpost_primary_main_couronne_5	nag_bone_golems
2207023	nag_outpost_primary_main_couronne_5	nag_bone_golems
2207024	nag_outpost_primary_main_couronne_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207025	nag_outpost_primary_main_couronne_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207026	nag_outpost_primary_main_couronne_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207027	nag_outpost_primary_main_couronne_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207028	nag_outpost_primary_main_couronne_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207029	nag_outpost_primary_main_couronne_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207030	nag_outpost_primary_main_couronne_5	nag_vanilla_vmp_inf_cairn_wraiths
2207031	nag_outpost_primary_main_couronne_5	nag_carrion_riders
2207032	nag_outpost_primary_main_couronne_5	nag_carrion_riders
2207033	nag_outpost_primary_main_couronne_5	nag_bone_thrower
2207034	nag_outpost_primary_main_couronne_5	nag_bone_thrower
2207035	nag_outpost_primary_main_couronne_5	nag_vanilla_tmb_mon_ushabti_1
2207036	nag_outpost_primary_main_couronne_5	nag_vanilla_tmb_mon_ushabti_1
2207038	nag_outpost_primary_main_couronne_5	nag_morghasts
2207039	nag_outpost_primary_main_eight_peaks_1	nag_nagashi_guard
2207040	nag_outpost_primary_main_eight_peaks_1	nag_nagashi_guard
2207041	nag_outpost_primary_main_eight_peaks_1	nag_bone_golems
2207042	nag_outpost_primary_main_eight_peaks_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207043	nag_outpost_primary_main_eight_peaks_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207044	nag_outpost_primary_main_eight_peaks_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207045	nag_outpost_primary_main_eight_peaks_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207046	nag_outpost_primary_main_eight_peaks_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207047	nag_outpost_primary_main_eight_peaks_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207048	nag_outpost_primary_main_eight_peaks_1	nag_vanilla_vmp_inf_cairn_wraiths
2207049	nag_outpost_primary_main_eight_peaks_1	nag_vanilla_vmp_mon_fell_bats
2207050	nag_outpost_primary_main_eight_peaks_1	nag_vanilla_vmp_mon_fell_bats
2207051	nag_outpost_primary_main_eight_peaks_2	nag_nagashi_guard
2207052	nag_outpost_primary_main_eight_peaks_2	nag_nagashi_guard
2207053	nag_outpost_primary_main_eight_peaks_2	nag_bone_golems
2207054	nag_outpost_primary_main_eight_peaks_2	nag_vanilla_tmb_inf_skeleton_archers_0
2207055	nag_outpost_primary_main_eight_peaks_2	nag_vanilla_tmb_inf_skeleton_archers_0
2207056	nag_outpost_primary_main_eight_peaks_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207057	nag_outpost_primary_main_eight_peaks_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207058	nag_outpost_primary_main_eight_peaks_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2207059	nag_outpost_primary_main_eight_peaks_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2207060	nag_outpost_primary_main_eight_peaks_2	nag_vanilla_vmp_inf_cairn_wraiths
2207061	nag_outpost_primary_main_eight_peaks_2	nag_vanilla_vmp_mon_fell_bats
2207062	nag_outpost_primary_main_eight_peaks_2	nag_vanilla_vmp_mon_fell_bats
2207063	nag_outpost_primary_main_eight_peaks_2	nag_bone_thrower
2207064	nag_outpost_primary_main_eight_peaks_2	nag_bone_thrower
2207065	nag_outpost_primary_main_eight_peaks_3	nag_nagashi_guard
2207066	nag_outpost_primary_main_eight_peaks_3	nag_nagashi_guard
2207067	nag_outpost_primary_main_eight_peaks_3	nag_bone_golems
2207068	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207069	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207070	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207071	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207072	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207073	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207074	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207075	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207076	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_vmp_inf_cairn_wraiths
2207077	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_vmp_mon_fell_bats
2207078	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_vmp_mon_fell_bats
2207079	nag_outpost_primary_main_eight_peaks_3	nag_bone_thrower
2207080	nag_outpost_primary_main_eight_peaks_3	nag_bone_thrower
2207081	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_mon_ushabti_0
2207082	nag_outpost_primary_main_eight_peaks_3	nag_vanilla_tmb_mon_ushabti_0
2207083	nag_outpost_primary_main_eight_peaks_4	nag_nagashi_guard
2207084	nag_outpost_primary_main_eight_peaks_4	nag_nagashi_guard
2207085	nag_outpost_primary_main_eight_peaks_4	nag_nagashi_guard_halb
2207086	nag_outpost_primary_main_eight_peaks_4	nag_nagashi_guard_halb
2207087	nag_outpost_primary_main_eight_peaks_4	nag_bone_golems
2207088	nag_outpost_primary_main_eight_peaks_4	nag_bone_golems
2207089	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207090	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207091	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207092	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207093	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207094	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207095	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_vmp_inf_cairn_wraiths
2207096	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_vmp_mon_fell_bats
2207097	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_vmp_mon_fell_bats
2207098	nag_outpost_primary_main_eight_peaks_4	nag_bone_thrower
2207099	nag_outpost_primary_main_eight_peaks_4	nag_bone_thrower
2207100	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_tmb_mon_ushabti_0
2207101	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_tmb_mon_ushabti_0
2207102	nag_outpost_primary_main_eight_peaks_4	nag_vanilla_tmb_mon_ushabti_1
2207104	nag_outpost_primary_main_eight_peaks_5	nag_nagashi_guard
2207105	nag_outpost_primary_main_eight_peaks_5	nag_nagashi_guard
2207106	nag_outpost_primary_main_eight_peaks_5	nag_nagashi_guard_halb
2207107	nag_outpost_primary_main_eight_peaks_5	nag_nagashi_guard_halb
2207108	nag_outpost_primary_main_eight_peaks_5	nag_bone_golems
2207109	nag_outpost_primary_main_eight_peaks_5	nag_bone_golems
2207110	nag_outpost_primary_main_eight_peaks_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207111	nag_outpost_primary_main_eight_peaks_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207112	nag_outpost_primary_main_eight_peaks_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207113	nag_outpost_primary_main_eight_peaks_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207114	nag_outpost_primary_main_eight_peaks_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207115	nag_outpost_primary_main_eight_peaks_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207116	nag_outpost_primary_main_eight_peaks_5	nag_vanilla_vmp_inf_cairn_wraiths
2207117	nag_outpost_primary_main_eight_peaks_5	nag_carrion_riders
2207118	nag_outpost_primary_main_eight_peaks_5	nag_carrion_riders
2207119	nag_outpost_primary_main_eight_peaks_5	nag_bone_thrower
2207120	nag_outpost_primary_main_eight_peaks_5	nag_bone_thrower
2207121	nag_outpost_primary_main_eight_peaks_5	nag_vanilla_tmb_mon_ushabti_1
2207122	nag_outpost_primary_main_eight_peaks_5	nag_vanilla_tmb_mon_ushabti_1
2207124	nag_outpost_primary_main_eight_peaks_5	nag_morghasts
2207125	nag_outpost_primary_main_gaean_vale_1	nag_nagashi_guard
2207126	nag_outpost_primary_main_gaean_vale_1	nag_nagashi_guard
2207127	nag_outpost_primary_main_gaean_vale_1	nag_bone_golems
2207128	nag_outpost_primary_main_gaean_vale_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207129	nag_outpost_primary_main_gaean_vale_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207130	nag_outpost_primary_main_gaean_vale_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207131	nag_outpost_primary_main_gaean_vale_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207132	nag_outpost_primary_main_gaean_vale_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207133	nag_outpost_primary_main_gaean_vale_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207134	nag_outpost_primary_main_gaean_vale_1	nag_vanilla_vmp_inf_cairn_wraiths
2207135	nag_outpost_primary_main_gaean_vale_1	nag_vanilla_vmp_mon_fell_bats
2207136	nag_outpost_primary_main_gaean_vale_1	nag_vanilla_vmp_mon_fell_bats
2207137	nag_outpost_primary_main_gaean_vale_2	nag_nagashi_guard
2207138	nag_outpost_primary_main_gaean_vale_2	nag_nagashi_guard
2207139	nag_outpost_primary_main_gaean_vale_2	nag_bone_golems
2207140	nag_outpost_primary_main_gaean_vale_2	nag_vanilla_tmb_inf_skeleton_archers_0
2207141	nag_outpost_primary_main_gaean_vale_2	nag_vanilla_tmb_inf_skeleton_archers_0
2207142	nag_outpost_primary_main_gaean_vale_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207143	nag_outpost_primary_main_gaean_vale_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207144	nag_outpost_primary_main_gaean_vale_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2207145	nag_outpost_primary_main_gaean_vale_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2207146	nag_outpost_primary_main_gaean_vale_2	nag_vanilla_vmp_inf_cairn_wraiths
2207147	nag_outpost_primary_main_gaean_vale_2	nag_vanilla_vmp_mon_fell_bats
2207148	nag_outpost_primary_main_gaean_vale_2	nag_vanilla_vmp_mon_fell_bats
2207149	nag_outpost_primary_main_gaean_vale_2	nag_bone_thrower
2207150	nag_outpost_primary_main_gaean_vale_2	nag_bone_thrower
2207151	nag_outpost_primary_main_gaean_vale_3	nag_nagashi_guard
2207152	nag_outpost_primary_main_gaean_vale_3	nag_nagashi_guard
2207153	nag_outpost_primary_main_gaean_vale_3	nag_bone_golems
2207154	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207155	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207156	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207157	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207158	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207159	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207160	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207161	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207162	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_vmp_inf_cairn_wraiths
2207163	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_vmp_mon_fell_bats
2207164	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_vmp_mon_fell_bats
2207165	nag_outpost_primary_main_gaean_vale_3	nag_bone_thrower
2207166	nag_outpost_primary_main_gaean_vale_3	nag_bone_thrower
2207167	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_mon_ushabti_0
2207168	nag_outpost_primary_main_gaean_vale_3	nag_vanilla_tmb_mon_ushabti_0
2207169	nag_outpost_primary_main_gaean_vale_4	nag_nagashi_guard
2207170	nag_outpost_primary_main_gaean_vale_4	nag_nagashi_guard
2207171	nag_outpost_primary_main_gaean_vale_4	nag_nagashi_guard_halb
2207172	nag_outpost_primary_main_gaean_vale_4	nag_nagashi_guard_halb
2207173	nag_outpost_primary_main_gaean_vale_4	nag_bone_golems
2207174	nag_outpost_primary_main_gaean_vale_4	nag_bone_golems
2207175	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207176	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207177	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207178	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207179	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207180	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207181	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_vmp_inf_cairn_wraiths
2207182	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_vmp_mon_fell_bats
2207183	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_vmp_mon_fell_bats
2207184	nag_outpost_primary_main_gaean_vale_4	nag_bone_thrower
2207185	nag_outpost_primary_main_gaean_vale_4	nag_bone_thrower
2207186	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_tmb_mon_ushabti_0
2207187	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_tmb_mon_ushabti_0
2207188	nag_outpost_primary_main_gaean_vale_4	nag_vanilla_tmb_mon_ushabti_1
2207190	nag_outpost_primary_main_gaean_vale_5	nag_nagashi_guard
2207191	nag_outpost_primary_main_gaean_vale_5	nag_nagashi_guard
2207192	nag_outpost_primary_main_gaean_vale_5	nag_nagashi_guard_halb
2207193	nag_outpost_primary_main_gaean_vale_5	nag_nagashi_guard_halb
2207194	nag_outpost_primary_main_gaean_vale_5	nag_bone_golems
2207195	nag_outpost_primary_main_gaean_vale_5	nag_bone_golems
2207196	nag_outpost_primary_main_gaean_vale_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207197	nag_outpost_primary_main_gaean_vale_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207198	nag_outpost_primary_main_gaean_vale_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207199	nag_outpost_primary_main_gaean_vale_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207200	nag_outpost_primary_main_gaean_vale_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207201	nag_outpost_primary_main_gaean_vale_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207202	nag_outpost_primary_main_gaean_vale_5	nag_vanilla_vmp_inf_cairn_wraiths
2207203	nag_outpost_primary_main_gaean_vale_5	nag_carrion_riders
2207204	nag_outpost_primary_main_gaean_vale_5	nag_carrion_riders
2207205	nag_outpost_primary_main_gaean_vale_5	nag_bone_thrower
2207206	nag_outpost_primary_main_gaean_vale_5	nag_bone_thrower
2207207	nag_outpost_primary_main_gaean_vale_5	nag_vanilla_tmb_mon_ushabti_1
2207208	nag_outpost_primary_main_gaean_vale_5	nag_vanilla_tmb_mon_ushabti_1
2207210	nag_outpost_primary_main_gaean_vale_5	nag_morghasts
2207211	nag_outpost_primary_main_hexoatl_1	nag_nagashi_guard
2207212	nag_outpost_primary_main_hexoatl_1	nag_nagashi_guard
2207213	nag_outpost_primary_main_hexoatl_1	nag_bone_golems
2207214	nag_outpost_primary_main_hexoatl_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207215	nag_outpost_primary_main_hexoatl_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207216	nag_outpost_primary_main_hexoatl_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207217	nag_outpost_primary_main_hexoatl_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207218	nag_outpost_primary_main_hexoatl_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207219	nag_outpost_primary_main_hexoatl_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207220	nag_outpost_primary_main_hexoatl_1	nag_vanilla_vmp_inf_cairn_wraiths
2207221	nag_outpost_primary_main_hexoatl_1	nag_vanilla_vmp_mon_fell_bats
2207222	nag_outpost_primary_main_hexoatl_1	nag_vanilla_vmp_mon_fell_bats
2207223	nag_outpost_primary_main_hexoatl_2	nag_nagashi_guard
2207224	nag_outpost_primary_main_hexoatl_2	nag_nagashi_guard
2207225	nag_outpost_primary_main_hexoatl_2	nag_bone_golems
2207226	nag_outpost_primary_main_hexoatl_2	nag_vanilla_tmb_inf_skeleton_archers_0
2207227	nag_outpost_primary_main_hexoatl_2	nag_vanilla_tmb_inf_skeleton_archers_0
2207228	nag_outpost_primary_main_hexoatl_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207229	nag_outpost_primary_main_hexoatl_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207230	nag_outpost_primary_main_hexoatl_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2207231	nag_outpost_primary_main_hexoatl_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2207232	nag_outpost_primary_main_hexoatl_2	nag_vanilla_vmp_inf_cairn_wraiths
2207233	nag_outpost_primary_main_hexoatl_2	nag_vanilla_vmp_mon_fell_bats
2207234	nag_outpost_primary_main_hexoatl_2	nag_vanilla_vmp_mon_fell_bats
2207235	nag_outpost_primary_main_hexoatl_2	nag_bone_thrower
2207236	nag_outpost_primary_main_hexoatl_2	nag_bone_thrower
2207237	nag_outpost_primary_main_hexoatl_3	nag_nagashi_guard
2207238	nag_outpost_primary_main_hexoatl_3	nag_nagashi_guard
2207239	nag_outpost_primary_main_hexoatl_3	nag_bone_golems
2207240	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207241	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207242	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207243	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207244	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207245	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207246	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207247	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207248	nag_outpost_primary_main_hexoatl_3	nag_vanilla_vmp_inf_cairn_wraiths
2207249	nag_outpost_primary_main_hexoatl_3	nag_vanilla_vmp_mon_fell_bats
2207250	nag_outpost_primary_main_hexoatl_3	nag_vanilla_vmp_mon_fell_bats
2207251	nag_outpost_primary_main_hexoatl_3	nag_bone_thrower
2207252	nag_outpost_primary_main_hexoatl_3	nag_bone_thrower
2207253	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_mon_ushabti_0
2207254	nag_outpost_primary_main_hexoatl_3	nag_vanilla_tmb_mon_ushabti_0
2207255	nag_outpost_primary_main_hexoatl_4	nag_nagashi_guard
2207256	nag_outpost_primary_main_hexoatl_4	nag_nagashi_guard
2207257	nag_outpost_primary_main_hexoatl_4	nag_nagashi_guard_halb
2207258	nag_outpost_primary_main_hexoatl_4	nag_nagashi_guard_halb
2207259	nag_outpost_primary_main_hexoatl_4	nag_bone_golems
2207260	nag_outpost_primary_main_hexoatl_4	nag_bone_golems
2207261	nag_outpost_primary_main_hexoatl_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207262	nag_outpost_primary_main_hexoatl_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207263	nag_outpost_primary_main_hexoatl_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207264	nag_outpost_primary_main_hexoatl_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
