key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
nag_skill_vlad_magic1_09		wh2_main_skill_vmp_magic_vampires_09_curse_of_years_lord	nag_skill_node_set_mortarch_vlad		2.0	6.0		0	0	true
nag_skill_vlad_magic1_10		wh2_main_skill_vmp_magic_vampires_10_wind_of_death_lord	nag_skill_node_set_mortarch_vlad		2.0	7.0		0	0	true
nag_skill_vlad_magic1_11		wh_main_skill_all_magic_all_11_arcane_conduit	nag_skill_node_set_mortarch_vlad		2.0	10.0		0	4	true
wh_dlc04_skill_node_vmp_vlad_von_carstein_magic1_dummy		wh2_main_skill_vmp_magic_vampires_dummy_invocation_of_nehek_danse_macabre	nag_skill_node_set_mortarch_vlad		2.0	11.0		1	0	false
nag_skill_vlad_army_0		wh_main_skill_vmp_lord_battle_aura_of_supremacy	nag_skill_node_set_mortarch_vlad		4.0	0.0		0	0	true
nag_skill_vlad_army_1		nag_skill_army_buff_ranged	nag_skill_node_set_mortarch_vlad		4.0	1.0		0	0	true
nag_skill_vlad_army_2		nag_skill_army_buff_infantry	nag_skill_node_set_mortarch_vlad		4.0	2.0		0	0	true
nag_skill_vlad_army_3		nag_skill_army_buff_cav	nag_skill_node_set_mortarch_vlad		4.0	3.0		0	0	true
nag_skill_vlad_army_4		nag_skill_army_buff_beasts	nag_skill_node_set_mortarch_vlad		4.0	4.0		0	0	true
nag_skill_vlad_army_5		nag_skill_army_buff_spirit	nag_skill_node_set_mortarch_vlad		4.0	5.0		0	0	true
nag_skill_vlad_army_6		nag_skill_army_buff_construct	nag_skill_node_set_mortarch_vlad		4.0	6.0		0	0	true
nag_skill_vlad_army_7		wh_main_skill_vmp_lord_battle_magical_animus	nag_skill_node_set_mortarch_vlad		4.0	7.0		0	6	true
nag_skill_vlad_army_8		nag_skill_army_buff_vet_vamp	nag_skill_node_set_mortarch_vlad		4.0	8.0		0	0	true
nag_skill_vlad_army_9		nag_skill_army_buff_vet_nehek	nag_skill_node_set_mortarch_vlad		4.0	9.0		0	0	true
nag_skill_vlad_army_10		nag_skill_army_buff_vet_coast	nag_skill_node_set_mortarch_vlad		4.0	10.0		0	0	true
nag_skill_vlad_army_11		nag_skill_army_buff_vet_nagash	nag_skill_node_set_mortarch_vlad		4.0	11.0		0	0	true
nag_skill_vlad_army_12		wh_main_skill_vmp_lord_battle_undeath_resurgent	nag_skill_node_set_mortarch_vlad		4.0	12.0		0	1	true
nag_skill_vlad_campaign_0		nag_skill_campaign_movement	nag_skill_node_set_mortarch_vlad		5.0	0.0		0	0	true
nag_skill_vlad_campaign_1		nag_skill_campaign_corruption	nag_skill_node_set_mortarch_vlad		5.0	1.0		0	0	true
nag_skill_vlad_campaign_2		nag_skill_campaign_raiding	nag_skill_node_set_mortarch_vlad		5.0	2.0		0	0	true
nag_skill_vlad_campaign_3		nag_skill_campaign_replenishment	nag_skill_node_set_mortarch_vlad		5.0	3.0		0	0	true
nag_skill_vlad_campaign_4		nag_skill_campaign_growth	nag_skill_node_set_mortarch_vlad		5.0	4.0		0	0	true
nag_skill_vlad_campaign_5		nag_skill_campaign_recruit	nag_skill_node_set_mortarch_vlad		5.0	5.0		0	4	true
nag_skill_vlad_campaign_6		wh_main_skill_all_lord_campaign_lightning_strike	nag_skill_node_set_mortarch_vlad		5.0	6.0		0	0	true
nag_skill_vlad_campaign_7		nag_skill_campaign_attrition	nag_skill_node_set_mortarch_vlad		5.0	7.0		0	0	true
nag_skill_vlad_campaign_8		nag_skill_campaign_loot	nag_skill_node_set_mortarch_vlad		5.0	8.0		0	0	true
nag_skill_vlad_campaign_9		nag_skill_campaign_ambush	nag_skill_node_set_mortarch_vlad		5.0	9.0		0	0	true
nag_skill_vlad_campaign_10		nag_skill_campaign_self_defense	nag_skill_node_set_mortarch_vlad		5.0	10.0		0	4	true
nag_skill_vlad_campaign_11		nag_skill_campaign_immortal_horror	nag_skill_node_set_mortarch_vlad		5.0	11.0		0	4	true
nag_skill_mortarch_innate_mannfred		nag_skill_mortarch_innate_mannfred	nag_skill_node_set_mortarch_mannfred		6.0	0.0		1	0	false
nag_skill_mortarch_mannfred_self_01		wh_main_skill_vmp_lord_self_the_hunger	nag_skill_node_set_mortarch_mannfred		1.0	0.0		0	0	true
nag_skill_mortarch_mannfred_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge	nag_skill_node_set_mortarch_mannfred		1.0	1.0		0	0	true
nag_skill_mortarch_mannfred_self_03		wh_main_skill_vmp_lord_self_dark_knight	nag_skill_node_set_mortarch_mannfred		1.0	2.0		0	0	true
nag_skill_mortarch_mannfred_self_04		wh_main_skill_vmp_lord_self_beguile	nag_skill_node_set_mortarch_mannfred		1.0	3.0		0	0	true
nag_skill_mortarch_mannfred_self_05		wh_main_skill_vmp_lord_self_quickblood	nag_skill_node_set_mortarch_mannfred		1.0	4.0		0	0	true
nag_skill_mortarch_mannfred_self_06		wh_main_skill_vmp_lord_self_blood_lust	nag_skill_node_set_mortarch_mannfred		1.0	5.0		0	4	true
nag_skill_mortarch_mannfred_self_07		wh2_dlc11_skill_vmp_lord_self_master_strike	nag_skill_node_set_mortarch_mannfred		1.0	6.0		0	0	true
nag_skill_mortarch_mannfred_self_08		wh_main_skill_vmp_lord_self_curse_of_the_revenant	nag_skill_node_set_mortarch_mannfred		1.0	7.0		0	0	true
nag_skill_mortarch_mannfred_self_09		wh_main_skill_vmp_lord_self_supernatural_horror	nag_skill_node_set_mortarch_mannfred		1.0	8.0		0	0	true
nag_skill_mortarch_mannfred_self_10		wh2_dlc11_skill_all_lord_self_blade_shield	nag_skill_node_set_mortarch_mannfred		1.0	9.0		0	0	true
nag_skill_mortarch_mannfred_self_11		wh_main_skill_vmp_lord_self_red_fury	nag_skill_node_set_mortarch_mannfred		1.0	10.0		0	4	true
nag_skill_mortarch_mannfred_unique_01		nag_skill_unique_mannfred_sword_of_unholy_power	nag_skill_node_set_mortarch_mannfred		0.0	0.0		0	0	true
nag_skill_mortarch_mannfred_unique_02		nag_skill_unique_mannfred_armour_of_templehof	nag_skill_node_set_mortarch_mannfred		0.0	1.0		0	0	true
nag_skill_mortarch_mannfred_unique_03		nag_skill_mount_mannfred_barded_nightmare	nag_skill_node_set_mortarch_mannfred		0.0	2.0		0	0	true
nag_skill_mortarch_mannfred_unique_04		nag_skill_mount_mannfred_abyssal	nag_skill_node_set_mortarch_mannfred		0.0	3.0		0	0	true
nag_skill_mortarch_mannfred_unique_05		wh_main_skill_vmp_lord_unique_mannfred_loremaster_lore_of_death	nag_skill_node_set_mortarch_mannfred		0.0	4.0		0	0	true
nag_skill_mortarch_mannfred_unique_06		nag_skill_mannfred_unique_loremaster_lore_of_vampires	nag_skill_node_set_mortarch_mannfred		0.0	5.0		0	0	true
nag_skill_mortarch_mannfred_unique_07		wh_main_skill_vmp_all_unique_grave_ward	nag_skill_node_set_mortarch_mannfred		0.0	8.0		0	0	true
nag_skill_mortarch_mannfred_unique_08		wh_main_skill_vmp_lord_battle_aura_of_dark_majesty	nag_skill_node_set_mortarch_mannfred		0.0	6.0		0	0	true
nag_skill_mortarch_mannfred_unique_09		wh_main_skill_vmp_lord_battle_dark_pact	nag_skill_node_set_mortarch_mannfred		0.0	7.0		0	0	true
nag_skill_mannfred_magic1_01		nag_double_vmp_magic_vampires_01_invocation_of_nehek	nag_skill_node_set_mortarch_mannfred		2.0	0.0		0	0	true
nag_skill_mannfred_magic1_02		wh_main_skill_vmp_magic_vampires_03_the_curse_of_undeath	nag_skill_node_set_mortarch_mannfred		2.0	1.0		0	0	true
nag_skill_mannfred_magic1_03		nag_double_vmp_magic_vampires_02_vanhels_danse_macabre	nag_skill_node_set_mortarch_mannfred		2.0	2.0		0	0	true
nag_skill_mannfred_magic1_04		nag_double_vmp_magic_vampires_04_gaze_of_nagash	nag_skill_node_set_mortarch_mannfred		2.0	3.0		0	0	true
nag_skill_mannfred_magic1_05		nag_double_vmp_magic_vampires_05_raise_dead	nag_skill_node_set_mortarch_mannfred		2.0	4.0		0	0	true
nag_skill_mannfred_magic1_06		wh_main_skill_all_magic_all_06_evasion	nag_skill_node_set_mortarch_mannfred		2.0	5.0		0	4	true
nag_skill_mannfred_magic1_07		wh_main_skill_all_magic_all_07_earthing	nag_skill_node_set_mortarch_mannfred		2.0	8.0		0	0	true
nag_skill_mannfred_magic1_08		wh_main_skill_all_magic_all_08_power_drain	nag_skill_node_set_mortarch_mannfred		2.0	9.0		0	0	true
nag_skill_mannfred_magic1_09		nag_double_vmp_magic_vampires_09_curse_of_years	nag_skill_node_set_mortarch_mannfred		2.0	6.0		0	0	true
nag_skill_mannfred_magic1_10		nag_double_vmp_magic_vampires_10_wind_of_death	nag_skill_node_set_mortarch_mannfred		2.0	7.0		0	0	true
nag_skill_mannfred_magic1_11		wh2_dlc14_skilll_all_magic_all_greater_arcane_conduit	nag_skill_node_set_mortarch_mannfred		2.0	10.0		0	4	true
wh_main_skill_node_vmp_mannfred_magic1_dummy		nag_double_vmp_magic_vampires_dummy_invocation_of_nehek	nag_skill_node_set_mortarch_mannfred		2.0	11.0		1	0	false
nag_skill_mannfred_magic2_01		wh_main_skill_all_magic_death_01_spirit_leech	nag_skill_node_set_mortarch_mannfred		3.0	0.0		0	0	true
nag_skill_mannfred_magic2_02		wh_main_skill_all_magic_death_03_life_leeching	nag_skill_node_set_mortarch_mannfred		3.0	1.0		0	0	true
nag_skill_mannfred_magic2_03		wh2_main_skill_all_magic_death_02_aspect_of_the_dreadknight_lord	nag_skill_node_set_mortarch_mannfred		3.0	2.0		0	0	true
nag_skill_mannfred_magic2_04		wh2_main_skill_all_magic_death_04_soulblight_lord	nag_skill_node_set_mortarch_mannfred		3.0	3.0		0	0	true
nag_skill_mannfred_magic2_05		wh2_main_skill_all_magic_death_05_doom_and_darkness_lord	nag_skill_node_set_mortarch_mannfred		3.0	4.0		0	0	true
nag_skill_mannfred_magic2_06		wh2_main_skill_all_magic_death_09_the_fate_of_bjuna_lord	nag_skill_node_set_mortarch_mannfred		3.0	5.0		0	4	true
nag_skill_mannfred_magic2_07		wh2_main_skill_all_magic_death_10_the_purple_sun_of_xereus_lord	nag_skill_node_set_mortarch_mannfred		3.0	6.0		0	0	true
wh_main_skill_node_vmp_mannfred_magic2_dummy		wh_main_skill_all_magic_death_dummy_spirit_leech	nag_skill_node_set_mortarch_mannfred		3.0	11.0		1	0	false
nag_skill_mannfred_army_0		wh_main_skill_vmp_lord_battle_aura_of_supremacy	nag_skill_node_set_mortarch_mannfred		4.0	0.0		0	0	true
nag_skill_mannfred_army_1		nag_skill_army_buff_ranged	nag_skill_node_set_mortarch_mannfred		4.0	1.0		0	0	true
nag_skill_mannfred_army_2		nag_skill_army_buff_infantry	nag_skill_node_set_mortarch_mannfred		4.0	2.0		0	0	true
nag_skill_mannfred_army_3		nag_skill_army_buff_cav	nag_skill_node_set_mortarch_mannfred		4.0	3.0		0	0	true
nag_skill_mannfred_army_4		nag_skill_army_buff_beasts	nag_skill_node_set_mortarch_mannfred		4.0	4.0		0	0	true
nag_skill_mannfred_army_5		nag_skill_army_buff_spirit	nag_skill_node_set_mortarch_mannfred		4.0	5.0		0	0	true
nag_skill_mannfred_army_6		nag_skill_army_buff_construct	nag_skill_node_set_mortarch_mannfred		4.0	6.0		0	0	true
nag_skill_mannfred_army_7		wh_main_skill_vmp_lord_battle_magical_animus	nag_skill_node_set_mortarch_mannfred		4.0	7.0		0	6	true
nag_skill_mannfred_army_8		nag_skill_army_buff_vet_vamp	nag_skill_node_set_mortarch_mannfred		4.0	8.0		0	0	true
nag_skill_mannfred_army_9		nag_skill_army_buff_vet_nehek	nag_skill_node_set_mortarch_mannfred		4.0	9.0		0	0	true
nag_skill_mannfred_army_10		nag_skill_army_buff_vet_coast	nag_skill_node_set_mortarch_mannfred		4.0	10.0		0	0	true
nag_skill_mannfred_army_11		nag_skill_army_buff_vet_nagash	nag_skill_node_set_mortarch_mannfred		4.0	11.0		0	0	true
nag_skill_mannfred_army_12		wh_main_skill_vmp_lord_battle_undeath_resurgent	nag_skill_node_set_mortarch_mannfred		4.0	12.0		0	1	true
nag_skill_mannfred_campaign_0		nag_skill_campaign_movement	nag_skill_node_set_mortarch_mannfred		5.0	0.0		0	0	true
nag_skill_mannfred_campaign_1		nag_skill_campaign_corruption	nag_skill_node_set_mortarch_mannfred		5.0	1.0		0	0	true
nag_skill_mannfred_campaign_2		nag_skill_campaign_raiding	nag_skill_node_set_mortarch_mannfred		5.0	2.0		0	0	true
nag_skill_mannfred_campaign_3		nag_skill_campaign_replenishment	nag_skill_node_set_mortarch_mannfred		5.0	3.0		0	0	true
nag_skill_mannfred_campaign_4		nag_skill_campaign_growth	nag_skill_node_set_mortarch_mannfred		5.0	4.0		0	0	true
nag_skill_mannfred_campaign_5		nag_skill_campaign_recruit	nag_skill_node_set_mortarch_mannfred		5.0	5.0		0	4	true
nag_skill_mannfred_campaign_6		wh_main_skill_all_lord_campaign_lightning_strike	nag_skill_node_set_mortarch_mannfred		5.0	6.0		0	0	true
nag_skill_mannfred_campaign_7		nag_skill_campaign_attrition	nag_skill_node_set_mortarch_mannfred		5.0	7.0		0	0	true
nag_skill_mannfred_campaign_8		nag_skill_campaign_loot	nag_skill_node_set_mortarch_mannfred		5.0	8.0		0	0	true
nag_skill_mannfred_campaign_9		nag_skill_campaign_ambush	nag_skill_node_set_mortarch_mannfred		5.0	9.0		0	0	true
nag_skill_mannfred_campaign_10		nag_skill_campaign_self_defense	nag_skill_node_set_mortarch_mannfred		5.0	10.0		0	4	true
nag_skill_mannfred_campaign_11		nag_skill_campaign_immortal_horror	nag_skill_node_set_mortarch_mannfred		5.0	11.0		0	4	true
nag_skill_mortarch_innate_luthor		nag_skill_mortarch_innate_luthor	nag_skill_node_set_mortarch_luthor		6.0	0.0		1	0	false
nag_skill_mortarch_luthor_personal_00		wh2_dlc11_skill_cst_personal_0_monkey_jacket	nag_skill_node_set_mortarch_luthor		3.0	0.0		0	0	true
nag_skill_mortarch_luthor_personal_01		wh2_dlc11_skill_all_lord_self_swashbuckler	nag_skill_node_set_mortarch_luthor		3.0	1.0		0	0	true
nag_skill_mortarch_luthor_personal_02		wh2_dlc11_skill_vmp_lord_self_master_strike	nag_skill_node_set_mortarch_luthor		3.0	2.0		0	0	true
nag_skill_mortarch_luthor_personal_03		wh2_dlc11_skill_all_lord_self_scarred_veteran	nag_skill_node_set_mortarch_luthor		3.0	3.0		0	0	true
nag_skill_mortarch_luthor_personal_04		wh2_dlc11_skill_all_lord_self_hard_to_hit	nag_skill_node_set_mortarch_luthor		3.0	4.0		0	0	true
nag_skill_mortarch_luthor_personal_05		wh2_dlc11_skill_cst_personal_5_taunt	nag_skill_node_set_mortarch_luthor		3.0	5.0		0	4	true
nag_skill_mortarch_luthor_personal_06		wh2_dlc11_skill_cst_lord_self_cutlass	nag_skill_node_set_mortarch_luthor		3.0	6.0		0	0	true
nag_skill_mortarch_luthor_personal_07		wh2_dlc11_skill_all_lord_self_blade_shield	nag_skill_node_set_mortarch_luthor		3.0	7.0		0	0	true
nag_skill_mortarch_luthor_personal_08		wh2_dlc11_skill_all_lord_self_vampiric_leap	nag_skill_node_set_mortarch_luthor		3.0	8.0		0	0	true
nag_skill_mortarch_luthor_personal_09		wh2_dlc11_skill_all_lord_self_wild-eyed	nag_skill_node_set_mortarch_luthor		3.0	9.0		0	0	true
nag_skill_mortarch_luthor_personal_10		wh2_dlc11_skill_cst_personal_10_hornswaggle	nag_skill_node_set_mortarch_luthor		3.0	10.0		0	4	true
nag_skill_mortarch_luthor_misc_00		nag_skill_mount_luthor_harkon_terrorgheist	nag_skill_node_set_mortarch_luthor		0.0	1.0		0	0	true
nag_skill_mortarch_luthor_misc_01		wh2_dlc11_skill_cst_misc_1	nag_skill_node_set_mortarch_luthor		0.0	2.0		0	0	true
nag_skill_mortarch_luthor_misc_02		wh2_dlc11_skill_cst_misc_2	nag_skill_node_set_mortarch_luthor		0.0	3.0		0	0	true
nag_skill_mortarch_luthor_misc_03		nag_skill_unique_luthor_slann_gold	nag_skill_node_set_mortarch_luthor		0.0	0.0		0	0	true
nag_skill_mortarch_luthor_crime_00		wh_main_skill_vmp_lord_self_the_hunger	nag_skill_node_set_mortarch_luthor		2.0	0.0		0	0	true
nag_skill_mortarch_luthor_crime_01		wh_dlc11_skill_cst_lord_self_supernatural_horror	nag_skill_node_set_mortarch_luthor		2.0	1.0		0	0	true
nag_skill_mortarch_luthor_crime_02		wh2_dlc11_skill_cst_lord_crime_0	nag_skill_node_set_mortarch_luthor		2.0	2.0		0	0	true
nag_skill_mortarch_luthor_crime_03		nag_skill_self_luthor_smuggler	nag_skill_node_set_mortarch_luthor		2.0	3.0		0	0	true
nag_skill_mortarch_luthor_crime_04		wh2_dlc11_skill_cst_lord_crime_2_sword	nag_skill_node_set_mortarch_luthor		2.0	4.0		0	0	true
nag_skill_mortarch_luthor_crime_05		nag_skill_self_luthor_arsonist	nag_skill_node_set_mortarch_luthor		2.0	5.0		0	0	true
nag_skill_mortarch_luthor_unique_00		wh2_dlc11_skill_cst_luthor_unique_0	nag_skill_node_set_mortarch_luthor		1.0	0.0		0	0	true
nag_skill_mortarch_luthor_unique_01		nag_skill_personal_luthor_man_of_war	nag_skill_node_set_mortarch_luthor		1.0	1.0		0	0	true
nag_skill_mortarch_luthor_unique_02		wh2_dlc11_skill_cst_luthor_unique_2	nag_skill_node_set_mortarch_luthor		1.0	2.0		0	0	true
nag_skill_mortarch_luthor_unique_03		nag_skill_personal_luthor_hand_cannon	nag_skill_node_set_mortarch_luthor		1.0	3.0		0	0	true
nag_skill_mortarch_luthor_unique_04		wh2_dlc11_skill_cst_luthor_unique_4	nag_skill_node_set_mortarch_luthor		1.0	4.0		0	0	true
nag_skill_mortarch_luthor_unique_05		nag_skill_personal_luthor_pirate_king	nag_skill_node_set_mortarch_luthor		1.0	5.0		0	2	true
nag_skill_luthor_army_0		wh_main_skill_all_lord_battle_inspiring_presence	nag_skill_node_set_mortarch_luthor		4.0	0.0		0	0	true
nag_skill_luthor_army_1		nag_skill_army_buff_ranged	nag_skill_node_set_mortarch_luthor		4.0	1.0		0	0	true
nag_skill_luthor_army_2		nag_skill_army_buff_infantry	nag_skill_node_set_mortarch_luthor		4.0	2.0		0	0	true
nag_skill_luthor_army_3		nag_skill_army_buff_cav	nag_skill_node_set_mortarch_luthor		4.0	3.0		0	0	true
nag_skill_luthor_army_4		nag_skill_army_buff_beasts	nag_skill_node_set_mortarch_luthor		4.0	4.0		0	0	true
nag_skill_luthor_army_5		nag_skill_army_buff_spirit	nag_skill_node_set_mortarch_luthor		4.0	5.0		0	0	true
nag_skill_luthor_army_6		nag_skill_army_buff_construct	nag_skill_node_set_mortarch_luthor		4.0	6.0		0	0	true
nag_skill_luthor_army_7		wh2_dlc11_skill_cst_army_7_avast_ye	nag_skill_node_set_mortarch_luthor		4.0	7.0		0	6	true
nag_skill_luthor_army_8		nag_skill_army_buff_vet_vamp	nag_skill_node_set_mortarch_luthor		4.0	8.0		0	0	true
nag_skill_luthor_army_9		nag_skill_army_buff_vet_nehek	nag_skill_node_set_mortarch_luthor		4.0	9.0		0	0	true
nag_skill_luthor_army_10		nag_skill_army_buff_vet_coast	nag_skill_node_set_mortarch_luthor		4.0	10.0		0	0	true
nag_skill_luthor_army_11		nag_skill_army_buff_vet_nagash	nag_skill_node_set_mortarch_luthor		4.0	11.0		0	0	true
nag_skill_luthor_army_12		wh2_dlc11_skill_cst_army_12_all_hands_hoay	nag_skill_node_set_mortarch_luthor		4.0	12.0		0	1	true
nag_skill_luthor_campaign_0		nag_skill_campaign_movement	nag_skill_node_set_mortarch_luthor		5.0	0.0		0	0	true
nag_skill_luthor_campaign_1		nag_skill_campaign_corruption	nag_skill_node_set_mortarch_luthor		5.0	1.0		0	0	true
nag_skill_luthor_campaign_2		nag_skill_campaign_raiding	nag_skill_node_set_mortarch_luthor		5.0	2.0		0	0	true
nag_skill_luthor_campaign_3		nag_skill_campaign_replenishment	nag_skill_node_set_mortarch_luthor		5.0	3.0		0	0	true
nag_skill_luthor_campaign_4		nag_skill_campaign_growth	nag_skill_node_set_mortarch_luthor		5.0	4.0		0	0	true
nag_skill_luthor_campaign_5		nag_skill_campaign_recruit	nag_skill_node_set_mortarch_luthor		5.0	5.0		0	4	true
nag_skill_luthor_campaign_6		wh_main_skill_all_lord_campaign_lightning_strike	nag_skill_node_set_mortarch_luthor		5.0	6.0		0	0	true
nag_skill_luthor_campaign_7		nag_skill_campaign_attrition	nag_skill_node_set_mortarch_luthor		5.0	7.0		0	0	true
nag_skill_luthor_campaign_8		nag_skill_campaign_loot	nag_skill_node_set_mortarch_luthor		5.0	8.0		0	0	true
nag_skill_luthor_campaign_9		nag_skill_campaign_ambush	nag_skill_node_set_mortarch_luthor		5.0	9.0		0	0	true
nag_skill_luthor_campaign_10		nag_skill_campaign_jolly_roger	nag_skill_node_set_mortarch_luthor		5.0	10.0		0	4	true
nag_skill_luthor_campaign_11		nag_skill_campaign_immortal_horror	nag_skill_node_set_mortarch_luthor		5.0	11.0		0	4	true
nag_skill_mortarch_innate_neferata		nag_skill_mortarch_innate_neferata	nag_skill_node_set_mortarch_neferata		6.0	0.0		1	0	false
nag_skill_mortarch_neferata_unique_01		nag_skill_unique_neferatal_dagger_of_jet	nag_skill_node_set_mortarch_neferata		0.0	1.0		0	0	true
nag_skill_mortarch_neferata_unique_02		nag_skill_unique_neferatal_staff_of_pain	nag_skill_node_set_mortarch_neferata		0.0	2.0		0	0	true
nag_skill_mortarch_neferata_unique_03		nag_skill_mount_neferata_warhorse	nag_skill_node_set_mortarch_neferata		0.0	3.0		0	0	true
nag_skill_mortarch_neferata_unique_04		nag_skill_mount_neferata_abyssal	nag_skill_node_set_mortarch_neferata		0.0	4.0		0	0	true
nag_skill_mortarch_neferata_unique_05		wh_main_skill_vmp_all_unique_grave_ward	nag_skill_node_set_mortarch_neferata		0.0	8.0		0	0	true
nag_skill_mortarch_neferata_unique_06		wh2_dlc11_skill_vmp_bloodline_lahmian_unique_queen_bee	nag_skill_node_set_mortarch_neferata		0.0	5.0		0	0	true
nag_skill_mortarch_neferata_unique_07		wh_main_skill_vmp_lord_battle_aura_of_dark_majesty	nag_skill_node_set_mortarch_neferata		0.0	6.0		0	0	true
nag_skill_mortarch_neferata_unique_08		wh_main_skill_vmp_lord_battle_dark_pact	nag_skill_node_set_mortarch_neferata		0.0	7.0		0	0	true
nag_skill_mortarch_neferata_self_01		wh_main_skill_vmp_lord_self_the_hunger	nag_skill_node_set_mortarch_neferata		1.0	0.0		0	0	true
nag_skill_mortarch_neferata_self_02		wh2_dlc11_skill_vmp_bloodline_lahmian_unique_deathly_vigour	nag_skill_node_set_mortarch_neferata		1.0	1.0		0	0	true
nag_skill_mortarch_neferata_self_03		wh2_dlc11_skill_vmp_bloodline_lahmian_unique_innocence_lost	nag_skill_node_set_mortarch_neferata		1.0	2.0		0	0	true
nag_skill_mortarch_neferata_self_04		wh2_dlc11_skill_vmp_bloodline_lahmian_unique_seduction	nag_skill_node_set_mortarch_neferata		1.0	3.0		0	0	true
nag_skill_mortarch_neferata_self_05		nag_skill_personal_neferata_twilights_allure	nag_skill_node_set_mortarch_neferata		1.0	4.0		0	0	true
nag_skill_mortarch_neferata_self_06		wh2_dlc11_skill_vmp_bloodline_lahmian_self_lightning_reflexes	nag_skill_node_set_mortarch_neferata		1.0	5.0		0	4	true
nag_skill_mortarch_neferata_self_07		nag_skill_personal_neferata_queen_of_mysteries	nag_skill_node_set_mortarch_neferata		1.0	6.0		0	0	true
nag_skill_mortarch_neferata_self_08		nag_skill_personal_neferata_first_of_vampires	nag_skill_node_set_mortarch_neferata		1.0	7.0		0	0	true
nag_skill_mortarch_neferata_self_09		nag_skill_personal_neferata_grand_masquerade	nag_skill_node_set_mortarch_neferata		1.0	8.0		0	0	true
nag_skill_mortarch_neferata_self_10		nag_skill_personal_neferata_web_of_spies	nag_skill_node_set_mortarch_neferata		1.0	9.0		0	0	true
nag_skill_mortarch_neferata_self_11		wh2_dlc11_skill_vmp_bloodline_lahmian_self_transfix	nag_skill_node_set_mortarch_neferata		1.0	10.0		0	4	true
nag_skill_neferata_magic1_01		wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	nag_skill_node_set_mortarch_neferata		2.0	0.0		0	0	true
nag_skill_neferata_magic1_02		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_curse_of_undeath	nag_skill_node_set_mortarch_neferata		2.0	1.0		0	0	true
nag_skill_neferata_magic1_03		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_the_enfeebling_foe	nag_skill_node_set_mortarch_neferata		2.0	2.0		0	0	true
nag_skill_neferata_magic1_04		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_penumbral_pendulum	nag_skill_node_set_mortarch_neferata		2.0	3.0		0	0	true
nag_skill_neferata_magic1_05		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_raise_dead	nag_skill_node_set_mortarch_neferata		2.0	4.0		0	0	true
nag_skill_neferata_magic1_06		wh_main_skill_all_magic_all_06_evasion	nag_skill_node_set_mortarch_neferata		2.0	5.0		0	4	true
nag_skill_neferata_magic1_07		wh_main_skill_all_magic_all_07_earthing	nag_skill_node_set_mortarch_neferata		2.0	8.0		0	0	true
nag_skill_neferata_magic1_08		wh_main_skill_all_magic_all_08_power_drain	nag_skill_node_set_mortarch_neferata		2.0	9.0		0	0	true
nag_skill_neferata_magic1_09		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_okkams_mindrazor	nag_skill_node_set_mortarch_neferata		2.0	6.0		0	0	true
nag_skill_neferata_magic1_10		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_wind_of_death	nag_skill_node_set_mortarch_neferata		2.0	7.0		0	0	true
nag_skill_neferata_magic1_11		wh_main_skill_all_magic_all_11_arcane_conduit	nag_skill_node_set_mortarch_neferata		2.0	10.0		0	4	true
nag_skill_neferata_magic1_dummy		wh2_dlc11_skill_vmp_magic_vampires_dummy_invocation_of_nehek_enfeebling_foe	nag_skill_node_set_mortarch_neferata		2.0	11.0		1	0	false
nag_skill_neferata_magic2_01		wh_main_skill_all_magic_death_01_spirit_leech	nag_skill_node_set_mortarch_neferata		3.0	0.0		0	0	true
nag_skill_neferata_magic2_02		wh_main_skill_all_magic_death_03_life_leeching	nag_skill_node_set_mortarch_neferata		3.0	1.0		0	0	true
nag_skill_neferata_magic2_03		wh2_main_skill_all_magic_death_02_aspect_of_the_dreadknight_lord	nag_skill_node_set_mortarch_neferata		3.0	2.0		0	0	true
nag_skill_neferata_magic2_04		wh2_main_skill_all_magic_death_04_soulblight_lord	nag_skill_node_set_mortarch_neferata		3.0	3.0		0	0	true
nag_skill_neferata_magic2_05		wh2_main_skill_all_magic_death_05_doom_and_darkness_lord	nag_skill_node_set_mortarch_neferata		3.0	4.0		0	0	true
nag_skill_neferata_magic2_06		wh2_main_skill_all_magic_death_09_the_fate_of_bjuna_lord	nag_skill_node_set_mortarch_neferata		3.0	5.0		0	4	true
nag_skill_neferata_magic2_07		wh2_main_skill_all_magic_death_10_the_purple_sun_of_xereus_lord	nag_skill_node_set_mortarch_neferata		3.0	6.0		0	0	true
nag_skill_neferata_magic2_dummy		wh_main_skill_all_magic_death_dummy_spirit_leech	nag_skill_node_set_mortarch_neferata		3.0	11.0		1	0	false
nag_skill_neferata_army_0		wh_main_skill_vmp_lord_battle_aura_of_supremacy	nag_skill_node_set_mortarch_neferata		4.0	0.0		0	0	true
nag_skill_neferata_army_1		nag_skill_army_buff_ranged	nag_skill_node_set_mortarch_neferata		4.0	1.0		0	0	true
